Index Name,Date,Open,High,Low,Close
NIFTY 50,11-Aug-23,19554.25,19557.75,19412.75,19428.3
NIFTY 50,10-Aug-23,19605.55,19623.6,19495.4,19543.1
NIFTY 50,09-Aug-23,19578.8,19645.5,19467.5,19632.55
NIFTY 50,08-Aug-23,19627.2,19634.4,19533.1,19570.85
NIFTY 50,07-Aug-23,19576.85,19620.45,19524.8,19597.3
NIFTY 50,04-Aug-23,19462.8,19538.85,19436.45,19517
NIFTY 50,03-Aug-23,19463.75,19537.65,19296.45,19381.65
NIFTY 50,02-Aug-23,19655.4,19678.25,19423.55,19526.55
NIFTY 50,01-Aug-23,19784,19795.6,19704.6,19733.55
NIFTY 50,31-Jul-23,19666.35,19772.75,19597.6,19753.8
NIFTY 50,28-Jul-23,19659.75,19695.9,19563.1,19646.05
NIFTY 50,27-Jul-23,19850.9,19867.55,19603.55,19659.9
NIFTY 50,26-Jul-23,19733.35,19825.6,19716.7,19778.3
NIFTY 50,25-Jul-23,19729.35,19729.35,19615.95,19680.6
NIFTY 50,24-Jul-23,19748.45,19782.75,19658.3,19672.35
NIFTY 50,21-Jul-23,19800.45,19887.4,19700,19745
NIFTY 50,20-Jul-23,19831.7,19991.85,19758.4,19979.15
NIFTY 50,19-Jul-23,19802.95,19851.7,19727.45,19833.15
NIFTY 50,18-Jul-23,19787.5,19819.45,19690.2,19749.25
NIFTY 50,17-Jul-23,19612.15,19731.85,19562.95,19711.45
NIFTY 50,14-Jul-23,19493.45,19595.35,19433.5,19564.5
NIFTY 50,13-Jul-23,19495.2,19567,19385.8,19413.75
NIFTY 50,12-Jul-23,19497.45,19507.7,19361.75,19384.3
NIFTY 50,11-Jul-23,19427.1,19515.1,19406.45,19439.4
NIFTY 50,10-Jul-23,19400.35,19435.85,19327.1,19355.9
NIFTY 50,07-Jul-23,19422.8,19523.6,19303.6,19331.8
NIFTY 50,06-Jul-23,19385.7,19512.2,19373,19497.3
NIFTY 50,05-Jul-23,19405.95,19421.6,19339.6,19398.5
NIFTY 50,04-Jul-23,19406.6,19434.15,19300,19389
NIFTY 50,03-Jul-23,19246.5,19345.1,19234.4,19322.55
NIFTY 50,30-Jun-23,19076.85,19201.7,19024.6,19189.05
NIFTY 50,28-Jun-23,18908.15,19011.25,18861.35,18972.1
NIFTY 50,27-Jun-23,18748.55,18829.25,18714.25,18817.4
NIFTY 50,26-Jun-23,18682.35,18722.05,18646.7,18691.2
NIFTY 50,23-Jun-23,18741.85,18756.4,18647.1,18665.5
NIFTY 50,22-Jun-23,18853.6,18886.6,18759.5,18771.25
NIFTY 50,21-Jun-23,18849.4,18875.9,18794.85,18856.85
NIFTY 50,20-Jun-23,18752.35,18839.7,18660.65,18816.7
NIFTY 50,19-Jun-23,18873.3,18881.45,18719.15,18755.45
NIFTY 50,16-Jun-23,18723.3,18864.7,18710.5,18826
NIFTY 50,15-Jun-23,18774.45,18794.1,18669.05,18688.1
NIFTY 50,14-Jun-23,18744.6,18769.7,18690,18755.9
NIFTY 50,13-Jun-23,18631.8,18728.9,18631.8,18716.15
NIFTY 50,12-Jun-23,18595.05,18633.6,18559.75,18601.5
NIFTY 50,09-Jun-23,18655.9,18676.65,18555.4,18563.4
NIFTY 50,08-Jun-23,18725.35,18777.9,18615.6,18634.55
NIFTY 50,07-Jun-23,18665.6,18738.95,18636,18726.4
NIFTY 50,06-Jun-23,18600.8,18622.75,18531.6,18599
NIFTY 50,05-Jun-23,18612,18640.15,18582.8,18593.85
NIFTY 50,02-Jun-23,18550.85,18573.7,18478.4,18534.1
NIFTY 50,01-Jun-23,18579.4,18580.3,18464.55,18487.75
NIFTY 50,31-May-23,18594.2,18603.9,18483.85,18534.4
NIFTY 50,30-May-23,18606.65,18662.45,18575.5,18633.85
NIFTY 50,29-May-23,18619.15,18641.2,18581.25,18598.65
NIFTY 50,26-May-23,18368.35,18508.55,18333.15,18499.35
NIFTY 50,25-May-23,18268.9,18338.1,18202.4,18321.15
NIFTY 50,24-May-23,18294.8,18392.6,18262.95,18285.4
NIFTY 50,23-May-23,18362.9,18419.75,18324.2,18348
NIFTY 50,22-May-23,18201.1,18335.25,18178.85,18314.4
NIFTY 50,19-May-23,18186.15,18218.1,18060.4,18203.4
NIFTY 50,18-May-23,18287.5,18297.2,18104.85,18129.95
NIFTY 50,17-May-23,18300.45,18309,18115.35,18181.75
NIFTY 50,16-May-23,18432.35,18432.35,18264.35,18286.5
NIFTY 50,15-May-23,18339.3,18458.9,18287.9,18398.85
NIFTY 50,12-May-23,18273.75,18342.75,18194.55,18314.8
NIFTY 50,11-May-23,18357.8,18389.7,18270.4,18297
NIFTY 50,10-May-23,18313.6,18326.75,18211.95,18315.1
NIFTY 50,09-May-23,18303.4,18344.2,18229.65,18265.95
NIFTY 50,08-May-23,18120.6,18286.95,18100.3,18264.4
NIFTY 50,05-May-23,18117.3,18216.95,18055.45,18069
NIFTY 50,04-May-23,18081,18267.45,18066.7,18255.8
NIFTY 50,03-May-23,18113.8,18116.35,18042.4,18089.85
NIFTY 50,02-May-23,18124.8,18180.25,18101.75,18147.65
NIFTY 50,28-Apr-23,17950.4,18089.15,17885.3,18065
NIFTY 50,27-Apr-23,17813.1,17931.6,17797.9,17915.05
NIFTY 50,26-Apr-23,17767.3,17827.75,17711.2,17813.6
NIFTY 50,25-Apr-23,17761.55,17807.45,17716.85,17769.25
NIFTY 50,24-Apr-23,17707.55,17754.5,17612.5,17743.4
NIFTY 50,21-Apr-23,17639.75,17663.2,17553.95,17624.05
NIFTY 50,20-Apr-23,17638.6,17684.45,17584.35,17624.45
NIFTY 50,19-Apr-23,17653.35,17666.15,17579.85,17618.75
NIFTY 50,18-Apr-23,17766.6,17766.6,17610.2,17660.15
NIFTY 50,17-Apr-23,17863,17863,17574.05,17706.85
NIFTY 50,13-Apr-23,17807.3,17842.15,17729.65,17828
NIFTY 50,12-Apr-23,17759.55,17825.75,17717.25,17812.4
NIFTY 50,11-Apr-23,17704.8,17748.75,17655.15,17722.3
NIFTY 50,10-Apr-23,17634.9,17694.1,17597.95,17624.05
NIFTY 50,06-Apr-23,17533.85,17638.7,17502.85,17599.15
NIFTY 50,05-Apr-23,17422.3,17570.55,17402.7,17557.05
NIFTY 50,03-Apr-23,17427.95,17428.05,17312.75,17398.05
NIFTY 50,31-Mar-23,17210.35,17381.6,17204.65,17359.75
NIFTY 50,29-Mar-23,16977.3,17126.15,16940.6,17080.7
NIFTY 50,28-Mar-23,17031.75,17061.75,16913.75,16951.7
NIFTY 50,27-Mar-23,16984.3,17091,16918.55,16985.7
NIFTY 50,24-Mar-23,17076.2,17109.45,16917.35,16945.05
NIFTY 50,23-Mar-23,17097.4,17205.4,17045.3,17076.9
NIFTY 50,22-Mar-23,17177.45,17207.25,17107.85,17151.9
NIFTY 50,21-Mar-23,17060.4,17127.7,17016,17107.5
NIFTY 50,20-Mar-23,17066.6,17066.6,16828.35,16988.4
NIFTY 50,17-Mar-23,17111.8,17145.8,16958.15,17100.05
NIFTY 50,16-Mar-23,16994.65,17062.45,16850.15,16985.6
NIFTY 50,15-Mar-23,17166.45,17211.35,16938.9,16972.15
NIFTY 50,14-Mar-23,17160.55,17224.65,16987.1,17043.3
NIFTY 50,13-Mar-23,17421.9,17529.9,17113.45,17154.3
NIFTY 50,10-Mar-23,17443.8,17451.5,17324.35,17412.9
NIFTY 50,09-Mar-23,17772.05,17772.35,17573.6,17589.6
NIFTY 50,08-Mar-23,17665.75,17766.5,17602.25,17754.4
NIFTY 50,06-Mar-23,17680.35,17799.95,17671.95,17711.45
NIFTY 50,03-Mar-23,17451.25,17644.75,17427.7,17594.35
NIFTY 50,02-Mar-23,17421.5,17445.8,17306,17321.9
NIFTY 50,01-Mar-23,17360.1,17467.75,17345.25,17450.9
NIFTY 50,28-Feb-23,17383.25,17440.45,17255.2,17303.95
NIFTY 50,27-Feb-23,17428.6,17451.6,17299,17392.7
NIFTY 50,24-Feb-23,17591.35,17599.75,17421.8,17465.8
NIFTY 50,23-Feb-23,17574.65,17620.05,17455.4,17511.25
NIFTY 50,22-Feb-23,17755.35,17772.5,17529.45,17554.3
NIFTY 50,21-Feb-23,17905.8,17924.9,17800.3,17826.7
NIFTY 50,20-Feb-23,17965.55,18004.35,17818.4,17844.6
NIFTY 50,17-Feb-23,17974.85,18034.25,17884.6,17944.2
NIFTY 50,16-Feb-23,18094.75,18134.75,18000.65,18035.85
NIFTY 50,15-Feb-23,17896.6,18034.1,17853.8,18015.85
NIFTY 50,14-Feb-23,17840.35,17954.55,17800.05,17929.85
NIFTY 50,13-Feb-23,17859.1,17880.7,17719.75,17770.9
NIFTY 50,10-Feb-23,17847.55,17876.95,17801,17856.5
NIFTY 50,09-Feb-23,17885.5,17916.9,17779.8,17893.45
NIFTY 50,08-Feb-23,17750.3,17898.7,17744.15,17871.7
NIFTY 50,07-Feb-23,17790.1,17811.15,17652.55,17721.5
NIFTY 50,06-Feb-23,17818.55,17823.7,17698.35,17764.6
NIFTY 50,03-Feb-23,17721.75,17870.3,17584.2,17854.05
NIFTY 50,02-Feb-23,17517.1,17653.9,17445.95,17610.4
NIFTY 50,01-Feb-23,17811.6,17972.2,17353.4,17616.3
NIFTY 50,31-Jan-23,17731.45,17735.7,17537.55,17662.15
NIFTY 50,30-Jan-23,17541.95,17709.15,17405.55,17648.95
NIFTY 50,27-Jan-23,17877.2,17884.75,17493.55,17604.35
NIFTY 50,25-Jan-23,18093.35,18100.6,17846.15,17891.95
NIFTY 50,24-Jan-23,18183.95,18201.25,18078.65,18118.3
NIFTY 50,23-Jan-23,18118.45,18162.6,18063.45,18118.55
NIFTY 50,20-Jan-23,18115.6,18145.45,18016.2,18027.65
NIFTY 50,19-Jan-23,18119.8,18155.2,18063.75,18107.85
NIFTY 50,18-Jan-23,18074.3,18183.75,18032.45,18165.35
NIFTY 50,17-Jan-23,17922.8,18072.05,17886.95,18053.3
NIFTY 50,16-Jan-23,18033.15,18049.65,17853.65,17894.85
NIFTY 50,13-Jan-23,17867.5,17999.35,17774.25,17956.6
NIFTY 50,12-Jan-23,17920.85,17945.8,17761.65,17858.2
NIFTY 50,11-Jan-23,17924.25,17976.35,17824.35,17895.7
NIFTY 50,10-Jan-23,18121.3,18127.6,17856,17914.15
NIFTY 50,09-Jan-23,17952.55,18141.4,17936.15,18101.2
NIFTY 50,06-Jan-23,18008.05,18047.4,17795.55,17859.45
NIFTY 50,05-Jan-23,18101.95,18120.3,17892.6,17992.15
NIFTY 50,04-Jan-23,18230.65,18243,18020.6,18042.95
NIFTY 50,03-Jan-23,18163.2,18251.95,18149.8,18232.55
NIFTY 50,02-Jan-23,18131.7,18215.15,18086.5,18197.45
NIFTY 50,30-Dec-22,18259.1,18265.25,18080.3,18105.3
NIFTY 50,29-Dec-22,18045.7,18229.7,17992.8,18191
NIFTY 50,28-Dec-22,18084.75,18173.1,18068.35,18122.5
NIFTY 50,27-Dec-22,18089.8,18149.25,17967.45,18132.3
NIFTY 50,26-Dec-22,17830.4,18084.1,17774.25,18014.6
NIFTY 50,23-Dec-22,17977.65,18050.45,17779.5,17806.8
NIFTY 50,22-Dec-22,18288.8,18318.75,18068.6,18127.35
NIFTY 50,21-Dec-22,18435.15,18473.35,18162.75,18199.1
NIFTY 50,20-Dec-22,18340.3,18404.9,18202.65,18385.3
NIFTY 50,19-Dec-22,18288.1,18431.65,18244.55,18420.45
NIFTY 50,16-Dec-22,18319.1,18440.95,18255.15,18269
NIFTY 50,15-Dec-22,18614.4,18652.9,18387.7,18414.9
NIFTY 50,14-Dec-22,18671.25,18696.1,18632.9,18660.3
NIFTY 50,13-Dec-22,18524.4,18617.25,18490.2,18608
NIFTY 50,12-Dec-22,18402.15,18521.55,18345.7,18497.15
NIFTY 50,09-Dec-22,18662.4,18664.7,18410.1,18496.6
NIFTY 50,08-Dec-22,18570.85,18625,18536.95,18609.35
NIFTY 50,07-Dec-22,18638.85,18668.3,18528.4,18560.5
NIFTY 50,06-Dec-22,18600.65,18654.9,18577.9,18642.75
NIFTY 50,05-Dec-22,18719.55,18728.6,18591.35,18701.05
NIFTY 50,02-Dec-22,18752.4,18781.95,18639.2,18696.1
NIFTY 50,01-Dec-22,18871.95,18887.6,18778.2,18812.5
NIFTY 50,30-Nov-22,18625.7,18816.05,18616.55,18758.35
NIFTY 50,29-Nov-22,18552.45,18678.1,18552.15,18618.05
NIFTY 50,28-Nov-22,18430.55,18614.25,18365.6,18562.75
NIFTY 50,25-Nov-22,18528.45,18534.9,18445.1,18512.75
NIFTY 50,24-Nov-22,18326.1,18529.7,18294.25,18484.1
NIFTY 50,23-Nov-22,18325.2,18325.4,18246,18267.25
NIFTY 50,22-Nov-22,18179.15,18261.85,18137.7,18244.2
NIFTY 50,21-Nov-22,18246.4,18262.3,18133.35,18159.95
NIFTY 50,18-Nov-22,18382.95,18394.6,18209.8,18307.65
NIFTY 50,17-Nov-22,18358.7,18417.6,18312.95,18343.9
NIFTY 50,16-Nov-22,18398.25,18442.15,18344.15,18409.65
NIFTY 50,15-Nov-22,18362.75,18427.95,18282,18403.4
NIFTY 50,14-Nov-22,18376.4,18399.45,18311.4,18329.15
NIFTY 50,11-Nov-22,18272.35,18362.3,18259.35,18349.7
NIFTY 50,10-Nov-22,18044.35,18103.1,17969.4,18028.2
NIFTY 50,09-Nov-22,18288.25,18296.4,18117.5,18157
NIFTY 50,07-Nov-22,18211.75,18255.5,18064.75,18202.8
NIFTY 50,04-Nov-22,18053.4,18135.1,18017.15,18117.15
NIFTY 50,03-Nov-22,17968.35,18106.3,17959.2,18052.7
NIFTY 50,02-Nov-22,18177.9,18178.75,18048.65,18082.85
NIFTY 50,01-Nov-22,18130.7,18175.8,18060.15,18145.4
NIFTY 50,31-Oct-22,17910.2,18022.8,17899.9,18012.2
NIFTY 50,28-Oct-22,17756.4,17838.9,17723.7,17786.8
NIFTY 50,27-Oct-22,17771.4,17783.9,17654.5,17736.95
NIFTY 50,25-Oct-22,17808.3,17811.5,17637,17656.35
NIFTY 50,24-Oct-22,17736.35,17777.55,17707.4,17730.75
NIFTY 50,21-Oct-22,17622.85,17670.15,17520.75,17576.3
NIFTY 50,20-Oct-22,17423.1,17584.15,17421,17563.95
NIFTY 50,19-Oct-22,17568.15,17607.6,17472.85,17512.25
NIFTY 50,18-Oct-22,17438.75,17527.8,17434.05,17486.95
NIFTY 50,17-Oct-22,17144.8,17328.55,17098.55,17311.8
NIFTY 50,14-Oct-22,17322.3,17348.55,17169.75,17185.7
NIFTY 50,13-Oct-22,17087.35,17112.35,16956.95,17014.35
NIFTY 50,12-Oct-22,17025.55,17142.35,16960.05,17123.6
NIFTY 50,11-Oct-22,17256.05,17261.8,16950.3,16983.55
NIFTY 50,10-Oct-22,17094.35,17280.15,17064.7,17241
NIFTY 50,07-Oct-22,17287.2,17337.35,17216.95,17314.65
NIFTY 50,06-Oct-22,17379.25,17428.8,17315.65,17331.8
NIFTY 50,04-Oct-22,17147.45,17287.3,17117.3,17274.3
NIFTY 50,03-Oct-22,17102.1,17114.65,16855.55,16887.35
NIFTY 50,30-Sep-22,16798.05,17187.1,16747.7,17094.35
NIFTY 50,29-Sep-22,16993.6,17026.05,16788.6,16818.1
NIFTY 50,28-Sep-22,16870.55,17037.6,16820.4,16858.6
NIFTY 50,27-Sep-22,17110.9,17176.45,16942.35,17007.4
NIFTY 50,26-Sep-22,17156.3,17196.4,16978.3,17016.3
NIFTY 50,23-Sep-22,17593.85,17642.15,17291.65,17327.35
NIFTY 50,22-Sep-22,17609.65,17722.75,17532.45,17629.8
NIFTY 50,21-Sep-22,17766.35,17838.7,17663.6,17718.35
NIFTY 50,20-Sep-22,17770.4,17919.3,17744.4,17816.25
NIFTY 50,19-Sep-22,17540.65,17667.2,17429.7,17622.25
NIFTY 50,16-Sep-22,17796.8,17820.05,17497.25,17530.85
NIFTY 50,15-Sep-22,18046.35,18096.15,17861.5,17877.4
NIFTY 50,14-Sep-22,17771.15,18091.55,17771.15,18003.75
NIFTY 50,13-Sep-22,18044.45,18088.3,18015.45,18070.05
NIFTY 50,12-Sep-22,17890.85,17980.55,17889.15,17936.35
NIFTY 50,09-Sep-22,17923.35,17925.95,17786,17833.35
NIFTY 50,08-Sep-22,17748.15,17807.65,17691.95,17798.75
NIFTY 50,07-Sep-22,17519.4,17650.75,17484.3,17624.4
NIFTY 50,06-Sep-22,17695.7,17764.65,17587.65,17655.6
NIFTY 50,05-Sep-22,17546.45,17683.15,17540.35,17665.8
NIFTY 50,02-Sep-22,17598.4,17643.85,17476.45,17539.45
NIFTY 50,01-Sep-22,17485.7,17695.6,17468.45,17542.8
NIFTY 50,30-Aug-22,17414.95,17777.65,17401.5,17759.3
NIFTY 50,29-Aug-22,17188.65,17380.15,17166.2,17312.9
NIFTY 50,26-Aug-22,17619.3,17685.85,17519.35,17558.9
NIFTY 50,25-Aug-22,17679,17726.5,17487.45,17522.45
NIFTY 50,24-Aug-22,17525.45,17623.65,17499.25,17604.95
NIFTY 50,23-Aug-22,17357.35,17625.55,17345.2,17577.5
NIFTY 50,22-Aug-22,17682.9,17690.05,17467.35,17490.7
NIFTY 50,19-Aug-22,17966.55,17992.2,17710.75,17758.45
NIFTY 50,18-Aug-22,17898.65,17968.45,17852.05,17956.5
NIFTY 50,17-Aug-22,17868.15,17965.95,17833.35,17944.25
NIFTY 50,16-Aug-22,17797.2,17839.1,17764.05,17825.25
NIFTY 50,12-Aug-22,17659.65,17724.65,17597.85,17698.15
NIFTY 50,11-Aug-22,17711.65,17719.3,17631.95,17659
NIFTY 50,10-Aug-22,17566.1,17566.1,17442.8,17534.75
NIFTY 50,08-Aug-22,17401.5,17548.8,17359.75,17525.1
NIFTY 50,05-Aug-22,17423.65,17474.4,17348.75,17397.5
NIFTY 50,04-Aug-22,17463.1,17490.7,17161.25,17382
NIFTY 50,03-Aug-22,17349.25,17407.5,17225.85,17388.15
NIFTY 50,02-Aug-22,17310.15,17390.15,17215.85,17345.45
NIFTY 50,01-Aug-22,17243.2,17356.25,17154.8,17340.05
NIFTY 50,29-Jul-22,17079.5,17172.8,17018.15,17158.25
NIFTY 50,28-Jul-22,16774.85,16947.65,16746.25,16929.6
NIFTY 50,27-Jul-22,16475.35,16653.45,16438.75,16641.8
NIFTY 50,26-Jul-22,16632.9,16636.1,16463.3,16483.85
NIFTY 50,25-Jul-22,16662.55,16706.05,16564.25,16631
NIFTY 50,22-Jul-22,16661.25,16752.25,16610.9,16719.45
NIFTY 50,21-Jul-22,16523.55,16626.95,16483.9,16605.25
NIFTY 50,20-Jul-22,16562.8,16588,16490.95,16520.85
NIFTY 50,19-Jul-22,16187.05,16359.5,16187.05,16340.55
NIFTY 50,18-Jul-22,16151.4,16287.95,16142.2,16278.5
NIFTY 50,15-Jul-22,16010.8,16066.95,15927.3,16049.2
NIFTY 50,14-Jul-22,16018.85,16070.85,15858.2,15938.65
NIFTY 50,13-Jul-22,16128.2,16140,15950.15,15966.65
NIFTY 50,12-Jul-22,16126.2,16158.75,16031.15,16058.3
NIFTY 50,11-Jul-22,16136.15,16248.55,16115.5,16216
NIFTY 50,08-Jul-22,16273.65,16275.5,16157.9,16220.6
NIFTY 50,07-Jul-22,16113.75,16150.5,16045.95,16132.9
NIFTY 50,06-Jul-22,15818.2,16011.35,15800.9,15989.8
NIFTY 50,05-Jul-22,15909.15,16025.75,15785.45,15810.85
NIFTY 50,04-Jul-22,15710.5,15852.35,15661.8,15835.35
NIFTY 50,01-Jul-22,15703.7,15793.95,15511.05,15752.05
NIFTY 50,30-Jun-22,15774.5,15890,15728.85,15780.25
NIFTY 50,29-Jun-22,15701.7,15861.6,15687.8,15799.1
NIFTY 50,28-Jun-22,15757.45,15892.1,15710.15,15850.2
NIFTY 50,27-Jun-22,15926.2,15927.45,15815.5,15832.05
NIFTY 50,24-Jun-22,15657.4,15749.25,15619.45,15699.25
NIFTY 50,23-Jun-22,15451.55,15628.45,15367.5,15556.65
NIFTY 50,22-Jun-22,15545.65,15565.4,15385.95,15413.3
NIFTY 50,21-Jun-22,15455.95,15707.25,15419.85,15638.8
NIFTY 50,20-Jun-22,15334.5,15382.5,15191.1,15350.15
NIFTY 50,17-Jun-22,15272.65,15400.4,15183.4,15293.5
NIFTY 50,16-Jun-22,15832.25,15863.15,15335.1,15360.6
NIFTY 50,15-Jun-22,15729.25,15783.65,15678.9,15692.15
NIFTY 50,14-Jun-22,15674.25,15858,15659.45,15732.1
NIFTY 50,13-Jun-22,15877.55,15886.15,15684,15774.4
NIFTY 50,10-Jun-22,16283.95,16324.7,16172.6,16201.8
NIFTY 50,09-Jun-22,16263.85,16492.8,16243.85,16478.1
NIFTY 50,08-Jun-22,16474.95,16514.3,16293.35,16356.25
NIFTY 50,07-Jun-22,16469.6,16487.25,16347.1,16416.35
NIFTY 50,06-Jun-22,16530.7,16610.95,16444.55,16569.55
NIFTY 50,03-Jun-22,16761.65,16793.85,16567.9,16584.3
NIFTY 50,02-Jun-22,16481.65,16646.4,16443.05,16628
NIFTY 50,01-Jun-22,16594.4,16649.2,16438.85,16522.75
NIFTY 50,31-May-22,16578.45,16690.75,16521.9,16584.55
NIFTY 50,30-May-22,16527.9,16695.5,16506.15,16661.4
NIFTY 50,27-May-22,16296.6,16370.6,16221.95,16352.45
NIFTY 50,26-May-22,16105,16204.45,15903.7,16170.15
NIFTY 50,25-May-22,16196.35,16223.35,16006.95,16025.8
NIFTY 50,24-May-22,16225.55,16262.8,16078.6,16125.15
NIFTY 50,23-May-22,16290.95,16414.7,16185.75,16214.7
NIFTY 50,20-May-22,16043.8,16283.05,16003.85,16266.15
NIFTY 50,19-May-22,15917.4,15984.75,15775.2,15809.4
NIFTY 50,18-May-22,16318.15,16399.8,16211.2,16240.3
NIFTY 50,17-May-22,15912.6,16284.25,15900.8,16259.3
NIFTY 50,16-May-22,15845.1,15977.95,15739.65,15842.3
NIFTY 50,13-May-22,15977,16083.6,15740.85,15782.15
NIFTY 50,12-May-22,16021.1,16041.95,15735.75,15808
NIFTY 50,11-May-22,16270.05,16318.75,15992.6,16167.1
NIFTY 50,10-May-22,16248.9,16404.55,16197.3,16240.05
NIFTY 50,09-May-22,16227.7,16403.7,16142.1,16301.85
NIFTY 50,06-May-22,16415.55,16484.2,16340.9,16411.25
NIFTY 50,05-May-22,16854.75,16945.7,16651.85,16682.65
NIFTY 50,04-May-22,17096.6,17132.85,16623.95,16677.6
NIFTY 50,02-May-22,16924.45,17092.25,16917.25,17069.1
NIFTY 50,29-Apr-22,17329.25,17377.65,17053.25,17102.55
NIFTY 50,28-Apr-22,17189.5,17322.5,17071.05,17245.05
NIFTY 50,27-Apr-22,17073.35,17110.7,16958.45,17038.4
NIFTY 50,26-Apr-22,17121.3,17223.85,17064.45,17200.8
NIFTY 50,25-Apr-22,17009.05,17054.3,16888.7,16953.95
NIFTY 50,22-Apr-22,17242.75,17315.3,17149.2,17171.95
NIFTY 50,21-Apr-22,17234.6,17414.7,17215.5,17392.6
NIFTY 50,20-Apr-22,17045.25,17186.9,16978.95,17136.55
NIFTY 50,19-Apr-22,17258.95,17275.65,16824.7,16958.65
NIFTY 50,18-Apr-22,17183.45,17237.75,17067.85,17173.65
NIFTY 50,13-Apr-22,17599.9,17663.65,17457.4,17475.65
NIFTY 50,12-Apr-22,17584.85,17595.3,17442.35,17530.3
NIFTY 50,11-Apr-22,17740.9,17779.05,17650.95,17674.95
NIFTY 50,08-Apr-22,17698.15,17842.75,17600.55,17784.35
NIFTY 50,07-Apr-22,17723.3,17787.5,17623.7,17639.55
NIFTY 50,06-Apr-22,17842.75,17901,17779.85,17807.65
NIFTY 50,05-Apr-22,18080.6,18095.45,17921.55,17957.4
NIFTY 50,04-Apr-22,17809.1,18114.65,17791.4,18053.4
NIFTY 50,01-Apr-22,17436.9,17703.7,17422.7,17670.45
NIFTY 50,31-Mar-22,17519.2,17559.8,17435.2,17464.75
NIFTY 50,30-Mar-22,17468.15,17522.5,17387.2,17498.25
NIFTY 50,29-Mar-22,17297.2,17343.65,17235.7,17325.3
NIFTY 50,28-Mar-22,17181.85,17235.1,17003.9,17222
NIFTY 50,25-Mar-22,17289,17294.9,17076.55,17153
NIFTY 50,24-Mar-22,17094.95,17291.75,17091.15,17222.75
NIFTY 50,23-Mar-22,17405.05,17442.4,17199.6,17245.65
NIFTY 50,22-Mar-22,17120.4,17334.4,17006.3,17315.5
NIFTY 50,21-Mar-22,17329.5,17353.35,17096.4,17117.6
NIFTY 50,17-Mar-22,17202.9,17344.6,17175.75,17287.05
NIFTY 50,16-Mar-22,16876.65,16987.9,16837.85,16975.35
NIFTY 50,15-Mar-22,16900.65,16927.75,16555,16663
NIFTY 50,14-Mar-22,16633.7,16887.95,16606.5,16871.3
NIFTY 50,11-Mar-22,16528.8,16694.4,16470.9,16630.45
NIFTY 50,10-Mar-22,16757.1,16757.3,16447.9,16594.9
